gene
248	chr1-10685631-10687435
249	chr1-10693179-10694172
250	chr1-10694778-10695851
251	chr1-10857076-10858084
252	chr1-10933250-10934265
253	chr1-11242636-11243598
254	chr1-11294974-11296256
255	chr1-11319251-11319832
256	chr1-11324034-11324992
257	chr1-11329056-11329902
258	chr1-11330647-11331506
259	chr1-11334115-11334970
260	chr1-11338840-11340003
261	chr1-11340378-11341661
262	chr1-11344024-11344434
263	chr1-11413909-11414858
264	chr1-11414911-11415763
265	chr1-11461770-11462843
266	chr1-11486391-11487071
267	chr1-11487241-11488415
268	chr1-11564382-11565325
269	chr1-11699994-11700914
270	chr1-11708640-11709840
271	chr1-11818694-11819529
272	chr1-11960953-11961956
273	chr1-12232854-12233817
274	chr1-12234111-12235029
275	chr1-12439875-12440882
276	chr1-12578773-12579843
277	chr1-12850874-12852399
278	chr1-12990014-12991352
279	chr1-12991489-12993027
280	chr1-13008635-13009204
281	chr1-13012341-13013434
282	chr1-13015079-13015866
283	chr1-13028814-13029764
284	chr1-13063851-13064901
285	chr1-13066922-13067888
286	chr1-13069323-13070220
287	chr1-13070656-13071617
288	chr1-13075984-13076969
289	chr1-13104593-13105904
290	chr1-13137846-13139087
291	chr1-13143673-13144990
292	chr1-13166537-13167385
293	chr1-13191242-13192402
294	chr1-13222368-13223260
295	chr1-13224761-13225539
296	chr1-13259162-13260119
297	chr1-13263016-13263988
298	chr1-13266654-13267760
299	chr1-13272156-13273053
300	chr1-13289706-13290703
301	chr1-13301502-13302180
302	chr1-13317760-13318149
303	chr1-13324539-13325420
304	chr1-13335492-13336094
305	chr1-13336209-13336937
306	chr1-13336941-13337883
307	chr1-13339257-13340156
308	chr1-13360410-13361320
309	chr1-13361460-13362127
310	chr1-13363041-13364036
311	chr1-13372149-13374668
312	chr1-13426395-13427290
313	chr1-13465079-13465999
314	chr1-13467892-13468987
315	chr1-13532924-13533809
316	chr1-13534757-13535702
317	chr1-13589080-13590293
318	chr1-13591729-13592600
319	chr1-13619086-13620139
320	chr1-13621356-13622437
321	chr1-13659954-13661021
322	chr1-13667011-13667606
323	chr1-13769630-13770571
324	chr1-13773063-13773938
325	chr1-13802728-13803751
326	chr1-13844984-13845912
327	chr1-13846183-13847193
328	chr1-13848345-13849213
329	chr1-13850955-13851439
330	chr1-13851584-13852408
331	chr1-13940407-13941749
332	chr1-14033648-14034518
333	chr1-14315753-14316682
334	chr1-14359900-14360968
335	chr1-14362801-14363722
336	chr1-14363876-14364580
337	chr1-14381466-14382369
338	chr1-14411867-14412887
339	chr1-14412944-14413786
340	chr1-14415861-14416763
341	chr1-14438021-14438861
342	chr1-14439273-14440113
343	chr1-14442258-14443267
344	chr1-14497857-14498746
345	chr1-14498864-14499572
346	chr1-14506420-14507330
347	chr1-14513306-14514630
348	chr1-14742278-14743163
349	chr1-14755026-14756194
350	chr1-15014542-15015456
351	chr1-15017639-15018939
352	chr1-15194000-15194888
353	chr1-15200790-15202160
354	chr1-15206394-15207047
355	chr1-15234354-15235226
356	chr1-15255674-15257169
357	chr1-15282209-15283101
358	chr1-15286192-15287994
359	chr1-15365483-15366658
360	chr1-15461690-15462723
361	chr1-15529278-15530204
362	chr1-15643898-15644695
363	chr1-15650630-15651435
364	chr1-15659101-15660179
365	chr1-15710513-15711615
366	chr1-15758397-15759555
367	chr1-15760249-15761085
368	chr1-15768703-15769637
369	chr1-15787685-15788687
370	chr1-15791265-15791944
371	chr1-15792289-15793150
372	chr1-15802685-15803631
373	chr1-15805269-15806149
374	chr1-15813017-15813882
375	chr1-15822680-15823292
376	chr1-15827365-15828321
377	chr1-15840664-15841790
378	chr1-15846656-15847084
379	chr1-15851331-15852172
380	chr1-15861703-15862623
381	chr1-15883337-15884234
382	chr1-15892164-15893096
383	chr1-16026207-16027064
384	chr1-16070117-16070536
385	chr1-16074808-16075674
386	chr1-16081272-16082056
387	chr1-16085988-16086784
388	chr1-16092773-16093745
389	chr1-16103985-16104651
390	chr1-16105629-16106737
391	chr1-16122756-16123113
392	chr1-16161685-16163880
393	chr1-16169472-16170604
394	chr1-16177474-16177885
395	chr1-16240952-16241940
396	chr1-16243308-16244073
397	chr1-16247609-16248502
398	chr1-16249610-16250514
399	chr1-16252914-16253951
400	chr1-16258123-16258673
401	chr1-16268275-16269552
402	chr1-16311321-16311890
403	chr1-16313599-16314592
404	chr1-16371901-16372791
405	chr1-16414853-16415790
406	chr1-16426924-16427774
407	chr1-16431263-16432175
408	chr1-16445629-16446659
409	chr1-16447238-16448622
410	chr1-16491074-16492008
411	chr1-16495997-16496981
412	chr1-16498385-16499156
413	chr1-16499255-16499765
414	chr1-16501333-16502513
415	chr1-16505078-16506319
416	chr1-16518385-16519606
417	chr1-16519610-16520372
418	chr1-16521448-16522343
419	chr1-16533775-16534476
420	chr1-16576384-16577424
421	chr1-16577834-16578755
422	chr1-16587529-16588486
423	chr1-16591040-16591985
424	chr1-16600724-16601654
425	chr1-16603479-16604598
426	chr1-16604949-16606089
427	chr1-16608015-16609027
428	chr1-16610194-16611464
429	chr1-16618722-16619722
430	chr1-16620462-16621324
431	chr1-16631271-16632116
432	chr1-16649712-16650664
433	chr1-16655140-16655738
434	chr1-16656490-16657472
435	chr1-16660982-16661855
436	chr1-16664854-16665775
437	chr1-16673966-16674923
438	chr1-16687534-16688187
439	chr1-16688297-16689160
440	chr1-16719293-16720316
441	chr1-16720422-16721873
442	chr1-16723435-16724254
443	chr1-16748702-16750004
444	chr1-16757792-16758727
445	chr1-16778143-16779181
446	chr1-16780422-16781588
447	chr1-16826173-16827283
448	chr1-16929179-16930159
449	chr1-16934426-16935302
450	chr1-16935441-16936497
451	chr1-16973113-16974028
452	chr1-17017745-17018974
453	chr1-17072705-17073645
454	chr1-17091590-17092229
455	chr1-17096853-17098254
456	chr1-17122803-17123447
457	chr1-17124256-17125128
458	chr1-17125475-17126106
459	chr1-17136214-17137169
460	chr1-17143873-17145001
461	chr1-17145088-17146252
462	chr1-17150636-17151645
463	chr1-17200490-17201411
464	chr1-17202400-17203336
465	chr1-17203538-17204438
466	chr1-17204742-17205750
467	chr1-17206308-17207114
468	chr1-17401228-17402156
469	chr1-17404760-17405771
470	chr1-17410495-17411502
471	chr1-17413731-17414768
472	chr1-17418644-17419347
473	chr1-17482610-17483668
474	chr1-17520442-17521561
475	chr1-17523371-17524506
476	chr1-17644504-17646151
477	chr1-17647445-17648445
478	chr1-17651902-17652910
479	chr1-17660583-17661463
480	chr1-17666294-17667156
481	chr1-17726860-17728070
482	chr1-17756305-17757315
483	chr1-17974802-17975459
484	chr1-17979454-17980386
485	chr1-18053631-18054634
486	chr1-18057678-18058963
487	chr1-18322895-18323974
488	chr1-18408295-18409399
489	chr1-18487376-18488095
490	chr1-18492200-18493210
491	chr1-18493570-18494719
492	chr1-18506029-18507011
493	chr1-18527378-18528159
494	chr1-18530746-18532089
495	chr1-18589455-18590304
496	chr1-18649360-18650354
497	chr1-18652833-18653508
498	chr1-18653626-18654187
499	chr1-18742420-18743692
500	chr1-18771599-18772806
501	chr1-18773392-18774646
502	chr1-18776609-18777649
503	chr1-18778510-18779224
504	chr1-18919414-18920410
505	chr1-18968349-18969593
506	chr1-19103729-19104969
507	chr1-19192404-19193291
508	chr1-19209752-19210819
509	chr1-19213725-19214856
510	chr1-19225673-19227318
511	chr1-19230490-19231543
512	chr1-19236098-19237206
513	chr1-19240115-19240666
514	chr1-19240788-19241711
515	chr1-19241862-19242656
516	chr1-19255175-19256100
517	chr1-19258399-19259939
518	chr1-19264445-19264947
519	chr1-19299981-19300942
520	chr1-19304719-19305659
521	chr1-19385816-19386771
522	chr1-19497636-19498569
523	chr1-19544583-19545741
524	chr1-19745239-19746231
525	chr1-20090786-20091867
526	chr1-20150112-20151268
527	chr1-20253648-20254641
528	chr1-20302225-20303257
529	chr1-20355986-20356919
530	chr1-20358054-20358930
531	chr1-20360627-20361211
532	chr1-20412918-20414018
533	chr1-20658262-20659438
534	chr1-20712186-20713178
535	chr1-20713476-20714753
536	chr1-20715136-20715944
537	chr1-20819853-20820796
538	chr1-20863098-20863513
539	chr1-20868171-20869118
540	chr1-20890216-20891613
541	chr1-20895967-20896586
542	chr1-20914218-20915241
543	chr1-20917196-20918223
544	chr1-20920856-20921800
545	chr1-20929443-20930020
546	chr1-20934536-20935182
547	chr1-20940140-20940989
548	chr1-20951140-20952186
549	chr1-20958419-20959215
550	chr1-20959824-20960730
551	chr1-20961199-20962601
552	chr1-20966632-20967515
553	chr1-21043265-21044081
554	chr1-21078670-21079787
555	chr1-21161413-21162248
556	chr1-21165924-21166987
557	chr1-21218235-21219219
558	chr1-21271201-21272001
559	chr1-21272077-21272481
560	chr1-21455854-21456768
561	chr1-21460798-21461811
562	chr1-21508765-21509681
563	chr1-21548974-21549815
564	chr1-21569282-21570282
565	chr1-21573707-21574577
566	chr1-21624996-21625940
567	chr1-21628569-21629503
568	chr1-21762021-21763152
569	chr1-21764498-21765403
570	chr1-21960406-21962775
571	chr1-22019797-22020629
572	chr1-22023628-22024538
573	chr1-22030014-22031069
574	chr1-22033096-22034320
575	chr1-22073176-22073807
576	chr1-22077959-22079116
577	chr1-22120001-22121226
578	chr1-22121724-22122624
579	chr1-22181272-22182249
580	chr1-22274997-22276034
581	chr1-22278971-22279907
582	chr1-22280628-22281947
583	chr1-22283921-22284870
584	chr1-22385250-22386182
585	chr1-22386838-22387773
586	chr1-22416810-22417843
587	chr1-22494465-22495327
588	chr1-22533040-22534125
589	chr1-22537837-22538686
590	chr1-22539530-22540465
591	chr1-22556931-22557979
592	chr1-22561730-22562500
593	chr1-22644643-22645629
594	chr1-22649401-22650357
595	chr1-22805012-22806676
596	chr1-22954543-22955470
597	chr1-22959253-22960394
598	chr1-22971190-22972315
599	chr1-23049236-23050173
600	chr1-23099302-23100106
601	chr1-23101584-23102601
602	chr1-23115379-23116449
603	chr1-23116972-23117805
604	chr1-23122246-23123342
605	chr1-23123551-23124620
606	chr1-23158926-23160058
607	chr1-23167112-23168151
608	chr1-23245142-23246200
609	chr1-23246493-23247665
610	chr1-23255820-23257043
611	chr1-23263749-23264596
612	chr1-23267902-23268860
613	chr1-23269418-23270260
614	chr1-23307705-23308841
615	chr1-23311033-23311941
616	chr1-23320704-23321604
617	chr1-23377451-23378069
618	chr1-23382488-23383669
619	chr1-23424281-23425005
620	chr1-23426090-23426951
621	chr1-23428402-23429290
622	chr1-23513339-23514092
623	chr1-23514976-23516020
624	chr1-23534227-23535048
625	chr1-23536404-23537518
626	chr1-23539425-23540294
627	chr1-23598571-23599550
628	chr1-23673943-23674882
629	chr1-23760860-23763588
630	chr1-23763621-23764130
631	chr1-23792729-23793804
632	chr1-23798262-23798585
633	chr1-23841715-23842575
634	chr1-23863276-23864128
635	chr1-23865048-23866038
636	chr1-23873058-23874035
637	chr1-23879012-23879960
638	chr1-23884670-23885296
639	chr1-23891761-23892640
640	chr1-23893383-23894334
641	chr1-23899065-23899965
642	chr1-23902338-23902871
643	chr1-23903025-23903827
644	chr1-23909457-23910317
645	chr1-23910670-23911363
646	chr1-23921651-23922679
647	chr1-23928360-23928891
648	chr1-23958667-23959193
649	chr1-23959206-23959901
650	chr1-23967420-23969546
651	chr1-24005154-24006081
652	chr1-24009756-24010666
653	chr1-24032523-24033506
654	chr1-24034653-24035546
655	chr1-24037788-24038546
656	chr1-24040625-24041505
657	chr1-24041802-24042668
658	chr1-24044093-24044927
659	chr1-24045148-24046070
660	chr1-24046688-24047689
661	chr1-24047955-24048755
662	chr1-24050506-24050865
663	chr1-24052987-24053802
664	chr1-24056238-24057131
665	chr1-24059365-24060513
666	chr1-24068462-24069407
667	chr1-24081576-24082240
668	chr1-24084110-24084827
669	chr1-24085754-24086666
670	chr1-24089738-24090999
671	chr1-24092147-24092980
672	chr1-24094317-24094999
673	chr1-24099665-24100781
674	chr1-24104792-24106037
675	chr1-24107305-24108174
676	chr1-24111732-24112542
677	chr1-24133536-24134451
678	chr1-24136759-24137595
679	chr1-24152976-24154039
680	chr1-24194658-24195941
681	chr1-24197106-24198170
682	chr1-24209587-24210509
683	chr1-24245741-24246417
684	chr1-24288472-24289725
685	chr1-24329929-24331063
686	chr1-24335261-24336127
687	chr1-24337107-24338032
688	chr1-24338167-24339099
689	chr1-24346916-24348251
690	chr1-24372411-24373312
691	chr1-24376158-24376900
692	chr1-24447267-24448309
693	chr1-24449620-24450465
694	chr1-24452233-24453106
695	chr1-24453199-24454320
696	chr1-24584482-24585619
697	chr1-24586174-24587158
698	chr1-24587164-24587651
699	chr1-24593663-24594528
700	chr1-24594759-24595905
701	chr1-24616782-24617577
702	chr1-24619908-24620922
703	chr1-24646437-24647222
704	chr1-24647793-24648784
705	chr1-24671444-24672324
706	chr1-24678273-24679114
707	chr1-24683708-24684649
708	chr1-24688457-24689262
709	chr1-24698056-24698880
710	chr1-24699353-24700019
711	chr1-24701108-24702082
712	chr1-24728237-24728841
713	chr1-24752515-24753466
714	chr1-24755095-24755819
715	chr1-24766431-24767280
716	chr1-24768505-24769843
717	chr1-24770289-24771516
718	chr1-24784490-24785576
719	chr1-24793043-24794048
720	chr1-24824957-24825835
721	chr1-24826578-24827371
722	chr1-24859621-24860469
723	chr1-24861918-24863009
724	chr1-24864926-24865373
725	chr1-24874476-24875717
726	chr1-24876400-24877429
727	chr1-24935379-24936231
728	chr1-24938633-24939685
729	chr1-24963992-24964834
730	chr1-24973555-24974774
731	chr1-25026852-25027763
732	chr1-25182851-25183739
733	chr1-25223440-25224649
734	chr1-25226341-25227272
735	chr1-25228340-25229224
736	chr1-25304934-25305832
737	chr1-25322758-25323578
738	chr1-25323706-25324555
739	chr1-25325463-25326488
740	chr1-25328179-25329126
741	chr1-25699736-25700738
742	chr1-25701965-25702871
743	chr1-25737447-25738085
744	chr1-25738107-25738789
745	chr1-25829648-25830786
746	chr1-25860286-25861060
747	chr1-25865037-25866070
748	chr1-25927458-25928417
749	chr1-25928769-25929649
750	chr1-25962132-25963028
751	chr1-25970127-25971271
752	chr1-26093713-26094520
753	chr1-26167629-26168488
754	chr1-26171117-26172437
755	chr1-26201291-26202553
756	chr1-26202620-26204239
757	chr1-26406863-26408091
758	chr1-26604948-26605864
759	chr1-26616527-26617548
760	chr1-26619956-26620845
761	chr1-26628662-26630117
762	chr1-26632476-26633095
763	chr1-26681883-26682814
764	chr1-26685750-26686681
765	chr1-26687206-26688364
766	chr1-26842809-26843561
767	chr1-26906472-26907571
768	chr1-26909570-26910342
769	chr1-27246440-27247373
770	chr1-27248680-27249693
771	chr1-27260092-27261901
772	chr1-27679147-27680380
773	chr1-27794485-27795427
774	chr1-27796715-27797948
775	chr1-27919822-27920666
776	chr1-27922970-27924139
777	chr1-28000794-28001634
778	chr1-28007011-28008093
779	chr1-28089817-28090756
780	chr1-28102995-28103876
781	chr1-28107069-28108138
782	chr1-28109414-28110198
783	chr1-28121912-28122906
784	chr1-28126063-28127337
785	chr1-28129051-28130080
786	chr1-28372522-28374038
787	chr1-28374790-28376074
788	chr1-28387447-28388509
789	chr1-28493287-28494421
790	chr1-28514158-28515412
791	chr1-28589275-28590125
792	chr1-28622474-28623422
793	chr1-28644634-28645724
794	chr1-28685893-28686858
795	chr1-28689913-28690722
796	chr1-28703460-28704394
797	chr1-28708402-28709683
798	chr1-28721776-28722595
799	chr1-28725737-28726702
800	chr1-28734422-28735315
801	chr1-28736550-28737678
802	chr1-28739824-28740935
803	chr1-28745547-28746515
804	chr1-28748839-28749754
805	chr1-28766859-28767543
806	chr1-28772726-28773931
807	chr1-28776359-28777192
808	chr1-28779868-28780776
809	chr1-28783764-28785046
810	chr1-28787374-28788196
811	chr1-28800762-28801673
812	chr1-28802354-28803190
813	chr1-28847510-28848564
814	chr1-28855328-28856344
815	chr1-28858377-28859504
816	chr1-28884188-28884959
817	chr1-28887979-28888903
818	chr1-28889123-28889843
819	chr1-28893060-28894480
820	chr1-28895270-28896161
821	chr1-28932228-28933087
822	chr1-28933387-28934225
823	chr1-29042402-29043358
824	chr1-29114300-29115449
825	chr1-29118348-29119611
826	chr1-29132289-29132514
827	chr1-29137073-29138114
828	chr1-29140933-29142015
829	chr1-29142348-29143096
830	chr1-29228944-29229984
831	chr1-29237355-29238323
832	chr1-29275588-29276458
833	chr1-29378986-29380112
834	chr1-29387511-29388346
835	chr1-29506770-29507940
836	chr1-29635739-29636991
837	chr1-29796475-29797557
838	chr1-29863564-29864406
839	chr1-29996373-29997209
840	chr1-30000321-30001300
841	chr1-30084093-30085015
842	chr1-30114558-30115738
843	chr1-30118317-30119398
844	chr1-30250529-30251396
845	chr1-30260028-30261125
846	chr1-30262003-30263325
847	chr1-30424384-30425260
848	chr1-30428783-30429712
849	chr1-30459769-30460694
850	chr1-30479938-30480922
851	chr1-30495279-30496209
852	chr1-30501969-30503004
853	chr1-30716897-30717832
854	chr1-30719464-30721168
855	chr1-30771424-30772315
856	chr1-30795038-30796015
857	chr1-30803719-30804470
858	chr1-30805530-30806425
859	chr1-30829661-30830576
860	chr1-30830709-30831585
861	chr1-30832316-30833365
862	chr1-30833869-30834723
863	chr1-30851726-30852709
864	chr1-30852844-30853721
865	chr1-30873100-30874286
866	chr1-30875964-30876700
867	chr1-30916653-30917513
868	chr1-30923732-30924868
869	chr1-30938514-30939270
870	chr1-30940492-30941331
871	chr1-30943374-30944055
872	chr1-30944879-30945655
873	chr1-30949165-30950274
874	chr1-30957991-30959062
875	chr1-30962234-30963191
876	chr1-30963243-30964200
877	chr1-30968134-30969108
878	chr1-30973737-30974617
879	chr1-31093600-31094463
880	chr1-31096074-31097259
881	chr1-31104907-31105677
882	chr1-31109614-31110235
883	chr1-31110273-31110987
884	chr1-31150207-31151316
885	chr1-31164214-31165636
886	chr1-31171335-31172278
887	chr1-31203494-31204427
888	chr1-31215731-31216861
889	chr1-31222258-31223177
890	chr1-31224559-31225371
891	chr1-31226033-31227100
892	chr1-31227299-31228158
893	chr1-31231283-31231818
894	chr1-31232550-31232874
895	chr1-31258349-31259302
896	chr1-31260142-31261039
897	chr1-31326438-31327487
898	chr1-31329240-31329970
899	chr1-31392810-31394199
900	chr1-31506324-31507539
901	chr1-31571997-31573301
902	chr1-31678314-31679232
903	chr1-31681393-31682391
904	chr1-31748931-31749843
905	chr1-31752749-31753775
906	chr1-31757823-31758420
907	chr1-31764465-31765304
908	chr1-31855680-31856604
909	chr1-32094422-32095434
910	chr1-32098254-32099206
911	chr1-32150124-32151082
912	chr1-32151602-32152501
913	chr1-32172234-32173331
914	chr1-32177164-32178247
915	chr1-32179630-32180545
916	chr1-32212056-32212990
917	chr1-32217098-32218157
918	chr1-32220856-32221786
919	chr1-32265375-32266612
920	chr1-32266833-32267755
921	chr1-32269809-32271035
922	chr1-32279381-32280634
923	chr1-32317339-32318438
924	chr1-32464928-32466081
925	chr1-32517173-32517950
926	chr1-32519081-32519988
927	chr1-32520525-32521279
928	chr1-32531585-32532558
929	chr1-32532650-32533444
930	chr1-32533861-32534915
931	chr1-32540101-32541048
932	chr1-32542467-32543362
933	chr1-32544916-32545831
934	chr1-32546402-32547082
935	chr1-32633529-32634322
936	chr1-32635900-32636916
937	chr1-32772080-32772942
938	chr1-32773331-32774433
939	chr1-32834271-32835314
940	chr1-32971918-32973600
941	chr1-33006472-33007795
942	chr1-33009727-33010853
943	chr1-33066490-33067463
944	chr1-33067503-33068493
945	chr1-33244420-33245541
946	chr1-33342297-33343294
947	chr1-33434413-33435260
948	chr1-33525190-33526124
949	chr1-33551252-33552450
950	chr1-33555381-33556054
951	chr1-33556092-33556989
952	chr1-33565639-33566550
953	chr1-33601982-33602866
954	chr1-33606923-33607676
955	chr1-33611118-33612111
956	chr1-33615556-33616187
957	chr1-33616226-33617056
958	chr1-33621115-33622379
959	chr1-33629448-33630363
960	chr1-33631664-33632620
961	chr1-33633994-33634937
962	chr1-33635802-33636907
963	chr1-33637472-33638573
964	chr1-33639374-33640884
965	chr1-33644464-33645195
966	chr1-33648432-33649254
967	chr1-33654874-33655521
968	chr1-33655536-33656215
969	chr1-33657528-33658409
970	chr1-33659370-33660535
971	chr1-33669416-33670676
972	chr1-33680149-33681607
973	chr1-33719563-33720515
974	chr1-33732671-33733563
975	chr1-33743909-33744747
976	chr1-33748622-33749639
977	chr1-33757160-33758137
978	chr1-33774377-33775174
979	chr1-33776161-33777573
980	chr1-33778537-33779372
981	chr1-33783221-33784019
982	chr1-33794148-33794822
983	chr1-33802354-33803314
984	chr1-33809904-33810774
985	chr1-33812692-33813757
986	chr1-33813982-33814928
987	chr1-33821263-33822061
988	chr1-33826217-33827217
989	chr1-33832972-33833868
990	chr1-33838447-33839451
991	chr1-33903284-33904112
992	chr1-33907399-33908414
993	chr1-33995120-33996187
994	chr1-34011015-34012133
995	chr1-34053159-34054235
996	chr1-34060630-34061311
997	chr1-34067631-34068698
998	chr1-34070088-34070957
999	chr1-34073629-34074344
